PMID	kw1	kw2	link	link_explicit	QuerySet
34928015	macular degeneration/chemically induced	retinal pigment epithelium/cytology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34928015/"", ""34928015"")"	https://pubmed.ncbi.nlm.nih.gov/34928015	pmid-ferroptosi-set.txt
33019767	macular degeneration/genetics	necroptosis/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33019767/"", ""33019767"")"	https://pubmed.ncbi.nlm.nih.gov/33019767	pmid-ferroptosi-set.txt
33019767	macular degeneration/genetics	oxidative stress	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33019767/"", ""33019767"")"	https://pubmed.ncbi.nlm.nih.gov/33019767	pmid-ferroptosi-set.txt
33019767	macular degeneration/genetics	photosensitizing agents/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33019767/"", ""33019767"")"	https://pubmed.ncbi.nlm.nih.gov/33019767	pmid-ferroptosi-set.txt
33019767	macular degeneration/genetics	pyroptosis/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33019767/"", ""33019767"")"	https://pubmed.ncbi.nlm.nih.gov/33019767	pmid-ferroptosi-set.txt
33019767	macular degeneration/genetics	ranibizumab/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33019767/"", ""33019767"")"	https://pubmed.ncbi.nlm.nih.gov/33019767	pmid-ferroptosi-set.txt
33019767	macular degeneration/genetics	retinal drusen/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33019767/"", ""33019767"")"	https://pubmed.ncbi.nlm.nih.gov/33019767	pmid-ferroptosi-set.txt
33019767	macular degeneration/genetics	retinal pigment epithelium/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33019767/"", ""33019767"")"	https://pubmed.ncbi.nlm.nih.gov/33019767	pmid-ferroptosi-set.txt
33019767	macular degeneration/genetics	vascular endothelial growth factor a/antagonists & inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33019767/"", ""33019767"")"	https://pubmed.ncbi.nlm.nih.gov/33019767	pmid-ferroptosi-set.txt
33019767	macular degeneration/genetics	verteporfin/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33019767/"", ""33019767"")"	https://pubmed.ncbi.nlm.nih.gov/33019767	pmid-ferroptosi-set.txt
30616348	maleic anhydrides/chemistry	starch/analogs & derivatives	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/30616348/"", ""30616348"")"	https://pubmed.ncbi.nlm.nih.gov/30616348	pmid-ferroptosi-set.txt
33878610	malondialdehyde/metabolism	melanoma/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33878610/"", ""33878610"")"	https://pubmed.ncbi.nlm.nih.gov/33878610	pmid-ferroptosi-set.txt
33878610	malondialdehyde/metabolism	phenylenediamines/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33878610/"", ""33878610"")"	https://pubmed.ncbi.nlm.nih.gov/33878610	pmid-ferroptosi-set.txt
33878610	malondialdehyde/metabolism	rna small interfering	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33878610/"", ""33878610"")"	https://pubmed.ncbi.nlm.nih.gov/33878610	pmid-ferroptosi-set.txt
33878610	malondialdehyde/metabolism	transferrin/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33878610/"", ""33878610"")"	https://pubmed.ncbi.nlm.nih.gov/33878610	pmid-ferroptosi-set.txt
31594301	mammary neoplasms animal/drug therapy	metal-organic frameworks/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31594301/"", ""31594301"")"	https://pubmed.ncbi.nlm.nih.gov/31594301	pmid-ferroptosi-set.txt
31594301	mammary neoplasms animal/drug therapy	photosensitizing agents/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31594301/"", ""31594301"")"	https://pubmed.ncbi.nlm.nih.gov/31594301	pmid-ferroptosi-set.txt
31594301	mammary neoplasms animal/drug therapy	porphyrins/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31594301/"", ""31594301"")"	https://pubmed.ncbi.nlm.nih.gov/31594301	pmid-ferroptosi-set.txt
34523352	manganese compounds	oxides	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34523352/"", ""34523352"")"	https://pubmed.ncbi.nlm.nih.gov/34523352	pmid-ferroptosi-set.txt
34523352	manganese compounds	tissue distribution	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34523352/"", ""34523352"")"	https://pubmed.ncbi.nlm.nih.gov/34523352	pmid-ferroptosi-set.txt
35077153	manganese compounds/chemistry	nf-e2-related factor 2/antagonists & inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35077153/"", ""35077153"")"	https://pubmed.ncbi.nlm.nih.gov/35077153	pmid-ferroptosi-set.txt
35077153	manganese compounds/chemistry	pancreatic neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35077153/"", ""35077153"")"	https://pubmed.ncbi.nlm.nih.gov/35077153	pmid-ferroptosi-set.txt
31678528	manganese compounds/chemistry	phospholipid hydroperoxide glutathione peroxidase/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31678528/"", ""31678528"")"	https://pubmed.ncbi.nlm.nih.gov/31678528	
35077153	manganese compounds/chemistry	photosensitizing agents/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35077153/"", ""35077153"")"	https://pubmed.ncbi.nlm.nih.gov/35077153	pmid-ferroptosi-set.txt
35077153	manganese compounds/chemistry	quassins/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35077153/"", ""35077153"")"	https://pubmed.ncbi.nlm.nih.gov/35077153	pmid-ferroptosi-set.txt
31678528	manganese compounds/chemistry	silicon dioxide/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31678528/"", ""31678528"")"	https://pubmed.ncbi.nlm.nih.gov/31678528	
35077153	manganese compounds/chemistry	silicon dioxide/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35077153/"", ""35077153"")"	https://pubmed.ncbi.nlm.nih.gov/35077153	pmid-ferroptosi-set.txt
31678528	manganese compounds/chemistry	sorafenib/analogs & derivatives	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31678528/"", ""31678528"")"	https://pubmed.ncbi.nlm.nih.gov/31678528	
31769461	mcf-7 cells	metal-organic frameworks/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31769461/"", ""31769461"")"	https://pubmed.ncbi.nlm.nih.gov/31769461	pmid-ferroptosi-set.txt
34672122	mcf-7 cells	photosensitizing agents/therapeutic use	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34672122/"", ""34672122"")"	https://pubmed.ncbi.nlm.nih.gov/34672122	pmid-ferroptosi-set.txt
34627266	mcf-7 cells	simvastatin/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34627266/"", ""34627266"")"	https://pubmed.ncbi.nlm.nih.gov/34627266	pmid-ferroptosi-set.txt
34627266	mcf-7 cells	triple negative breast neoplasms/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34627266/"", ""34627266"")"	https://pubmed.ncbi.nlm.nih.gov/34627266	pmid-ferroptosi-set.txt
31769461	mcf-7 cells	tumor hypoxia/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31769461/"", ""31769461"")"	https://pubmed.ncbi.nlm.nih.gov/31769461	pmid-ferroptosi-set.txt
31769461	mcf-7 cells	tumor microenvironment/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31769461/"", ""31769461"")"	https://pubmed.ncbi.nlm.nih.gov/31769461	pmid-ferroptosi-set.txt
31769461	mcf-7 cells	zeolites/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31769461/"", ""31769461"")"	https://pubmed.ncbi.nlm.nih.gov/31769461	pmid-ferroptosi-set.txt
33197601	mebendazole/analogs & derivatives	phospholipid hydroperoxide glutathione peroxidase/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33197601/"", ""33197601"")"	https://pubmed.ncbi.nlm.nih.gov/33197601	pmid-ferroptosi-set.txt
33197601	mebendazole/analogs & derivatives	prostatic neoplasms castration-resistant/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33197601/"", ""33197601"")"	https://pubmed.ncbi.nlm.nih.gov/33197601	pmid-ferroptosi-set.txt
33197601	mebendazole/analogs & derivatives	tumor suppressor protein p53/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33197601/"", ""33197601"")"	https://pubmed.ncbi.nlm.nih.gov/33197601	pmid-ferroptosi-set.txt
33615565	melanoma/drug therapy	methionine/antagonists & inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33615565/"", ""33615565"")"	https://pubmed.ncbi.nlm.nih.gov/33615565	pmid-ferroptosi-set.txt
33615565	melanoma/drug therapy	nf-e2-related factor 2/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33615565/"", ""33615565"")"	https://pubmed.ncbi.nlm.nih.gov/33615565	pmid-ferroptosi-set.txt
33878610	melanoma/drug therapy	phenylenediamines/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33878610/"", ""33878610"")"	https://pubmed.ncbi.nlm.nih.gov/33878610	pmid-ferroptosi-set.txt
33878610	melanoma/drug therapy	rna small interfering	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33878610/"", ""33878610"")"	https://pubmed.ncbi.nlm.nih.gov/33878610	pmid-ferroptosi-set.txt
32816618	melanoma/drug therapy	skin neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32816618/"", ""32816618"")"	https://pubmed.ncbi.nlm.nih.gov/32816618	pmid-ferroptosi-set.txt
33878610	melanoma/drug therapy	transferrin/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33878610/"", ""33878610"")"	https://pubmed.ncbi.nlm.nih.gov/33878610	pmid-ferroptosi-set.txt
33113504	membrane potential mitochondrial/drug effects	nf-e2-related factor 2/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33113504/"", ""33113504"")"	https://pubmed.ncbi.nlm.nih.gov/33113504	pmid-ferroptosi-set.txt
33113504	membrane potential mitochondrial/drug effects	plant leaves/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33113504/"", ""33113504"")"	https://pubmed.ncbi.nlm.nih.gov/33113504	pmid-ferroptosi-set.txt
31594301	metal-organic frameworks/chemistry	photosensitizing agents/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31594301/"", ""31594301"")"	https://pubmed.ncbi.nlm.nih.gov/31594301	pmid-ferroptosi-set.txt
31594301	metal-organic frameworks/chemistry	porphyrins/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31594301/"", ""31594301"")"	https://pubmed.ncbi.nlm.nih.gov/31594301	pmid-ferroptosi-set.txt
31769461	metal-organic frameworks/pharmacology	neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31769461/"", ""31769461"")"	https://pubmed.ncbi.nlm.nih.gov/31769461	pmid-ferroptosi-set.txt
37178565	metal-organic frameworks/pharmacology	neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/37178565/"", ""37178565"")"	https://pubmed.ncbi.nlm.nih.gov/37178565	pmid-ferroptosi-set.txt
37178565	metal-organic frameworks/pharmacology	oxygen	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/37178565/"", ""37178565"")"	https://pubmed.ncbi.nlm.nih.gov/37178565	pmid-ferroptosi-set.txt
37178565	metal-organic frameworks/pharmacology	photosensitizing agents	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/37178565/"", ""37178565"")"	https://pubmed.ncbi.nlm.nih.gov/37178565	pmid-ferroptosi-set.txt
31769461	metal-organic frameworks/pharmacology	tumor hypoxia/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31769461/"", ""31769461"")"	https://pubmed.ncbi.nlm.nih.gov/31769461	pmid-ferroptosi-set.txt
31769461	metal-organic frameworks/pharmacology	tumor microenvironment/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31769461/"", ""31769461"")"	https://pubmed.ncbi.nlm.nih.gov/31769461	pmid-ferroptosi-set.txt
31769461	metal-organic frameworks/pharmacology	zeolites/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31769461/"", ""31769461"")"	https://pubmed.ncbi.nlm.nih.gov/31769461	pmid-ferroptosi-set.txt
35247637	metal-organic frameworks/therapeutic use	tumor microenvironment	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35247637/"", ""35247637"")"	https://pubmed.ncbi.nlm.nih.gov/35247637	pmid-ferroptosi-set.txt
33615565	methionine/antagonists & inhibitors	nf-e2-related factor 2/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33615565/"", ""33615565"")"	https://pubmed.ncbi.nlm.nih.gov/33615565	pmid-ferroptosi-set.txt
33318476	methylene blue/pharmacology	necroptosis/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33318476/"", ""33318476"")"	https://pubmed.ncbi.nlm.nih.gov/33318476	pmid-ferroptosi-set.txt
33318476	methylene blue/pharmacology	triple negative breast neoplasms/pathology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33318476/"", ""33318476"")"	https://pubmed.ncbi.nlm.nih.gov/33318476	pmid-ferroptosi-set.txt
35173188	micrornas/genetics	phospholipid hydroperoxide glutathione peroxidase/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	micrornas/genetics	rna long noncoding/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	micrornas/genetics	stromal cells/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
37144959	mitochondria	neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/37144959/"", ""37144959"")"	https://pubmed.ncbi.nlm.nih.gov/37144959	pmid-ferroptosi-set.txt
36693788	mitochondria	photosensitizing agents/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36693788/"", ""36693788"")"	https://pubmed.ncbi.nlm.nih.gov/36693788	pmid-ferroptosi-set.txt
37144959	mitochondria	photosensitizing agents/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/37144959/"", ""37144959"")"	https://pubmed.ncbi.nlm.nih.gov/37144959	pmid-ferroptosi-set.txt
36693788	mitochondria	reactive oxygen species	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36693788/"", ""36693788"")"	https://pubmed.ncbi.nlm.nih.gov/36693788	pmid-ferroptosi-set.txt
33741422	mitochondria/drug effects	mitochondrial membrane transport proteins/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33741422/"", ""33741422"")"	https://pubmed.ncbi.nlm.nih.gov/33741422	pmid-ferroptosi-set.txt
33741422	mitochondria/drug effects	monocarboxylic acid transporters/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33741422/"", ""33741422"")"	https://pubmed.ncbi.nlm.nih.gov/33741422	pmid-ferroptosi-set.txt
34646381	mitochondria/drug effects	neoplasms/therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34646381/"", ""34646381"")"	https://pubmed.ncbi.nlm.nih.gov/34646381	pmid-ferroptosi-set.txt
33741422	mitochondria/drug effects	protein kinase inhibitors/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33741422/"", ""33741422"")"	https://pubmed.ncbi.nlm.nih.gov/33741422	pmid-ferroptosi-set.txt
33741422	mitochondria/drug effects	retinoblastoma-binding protein 2/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33741422/"", ""33741422"")"	https://pubmed.ncbi.nlm.nih.gov/33741422	pmid-ferroptosi-set.txt
32685019	mitochondria/drug effects	rna interference	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32685019/"", ""32685019"")"	https://pubmed.ncbi.nlm.nih.gov/32685019	pmid-ferroptosi-set.txt
32685019	mitochondria/drug effects	sulfasalazine/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32685019/"", ""32685019"")"	https://pubmed.ncbi.nlm.nih.gov/32685019	pmid-ferroptosi-set.txt
36375351	mitochondria/drug effects	triterpenes/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36375351/"", ""36375351"")"	https://pubmed.ncbi.nlm.nih.gov/36375351	pmid-ferroptosi-set.txt
36375351	mitochondria/drug effects	water	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36375351/"", ""36375351"")"	https://pubmed.ncbi.nlm.nih.gov/36375351	pmid-ferroptosi-set.txt
32928919	mitochondria/metabolism	neoplasm metastasis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32928919/"", ""32928919"")"	https://pubmed.ncbi.nlm.nih.gov/32928919	pmid-ferroptosi-set.txt
32928919	mitochondria/metabolism	neoplastic stem cells/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32928919/"", ""32928919"")"	https://pubmed.ncbi.nlm.nih.gov/32928919	pmid-ferroptosi-set.txt
32928919	mitochondria/metabolism	tissue distribution	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32928919/"", ""32928919"")"	https://pubmed.ncbi.nlm.nih.gov/32928919	pmid-ferroptosi-set.txt
32928919	mitochondria/metabolism	tumor microenvironment	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32928919/"", ""32928919"")"	https://pubmed.ncbi.nlm.nih.gov/32928919	pmid-ferroptosi-set.txt
33554661	mitochondria/pathology	mitophagy/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
33554661	mitochondria/pathology	neoplasms/pathology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
33741422	mitochondrial membrane transport proteins/genetics	monocarboxylic acid transporters/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33741422/"", ""33741422"")"	https://pubmed.ncbi.nlm.nih.gov/33741422	pmid-ferroptosi-set.txt
33741422	mitochondrial membrane transport proteins/genetics	phospholipid hydroperoxide glutathione peroxidase/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33741422/"", ""33741422"")"	https://pubmed.ncbi.nlm.nih.gov/33741422	pmid-ferroptosi-set.txt
33741422	mitochondrial membrane transport proteins/genetics	protein kinase inhibitors/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33741422/"", ""33741422"")"	https://pubmed.ncbi.nlm.nih.gov/33741422	pmid-ferroptosi-set.txt
33741422	mitochondrial membrane transport proteins/genetics	retinoblastoma-binding protein 2/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33741422/"", ""33741422"")"	https://pubmed.ncbi.nlm.nih.gov/33741422	pmid-ferroptosi-set.txt
33554661	mitophagy/physiology	neoplasms/pathology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
32231343	molecular probes/chemistry	nitriles/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32231343/"", ""32231343"")"	https://pubmed.ncbi.nlm.nih.gov/32231343	pmid-ferroptosi-set.txt
32231343	molecular probes/chemistry	oxides/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32231343/"", ""32231343"")"	https://pubmed.ncbi.nlm.nih.gov/32231343	pmid-ferroptosi-set.txt
32231343	molecular probes/chemistry	phospholipid hydroperoxide glutathione peroxidase/antagonists & inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32231343/"", ""32231343"")"	https://pubmed.ncbi.nlm.nih.gov/32231343	pmid-ferroptosi-set.txt
32231343	molecular probes/chemistry	prodrugs/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32231343/"", ""32231343"")"	https://pubmed.ncbi.nlm.nih.gov/32231343	pmid-ferroptosi-set.txt
32231343	molecular probes/chemistry	selenocysteine/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32231343/"", ""32231343"")"	https://pubmed.ncbi.nlm.nih.gov/32231343	pmid-ferroptosi-set.txt
32231343	molecular probes/chemistry	small molecule libraries/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32231343/"", ""32231343"")"	https://pubmed.ncbi.nlm.nih.gov/32231343	pmid-ferroptosi-set.txt
33741422	monocarboxylic acid transporters/genetics	phospholipid hydroperoxide glutathione peroxidase/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33741422/"", ""33741422"")"	https://pubmed.ncbi.nlm.nih.gov/33741422	pmid-ferroptosi-set.txt
33741422	monocarboxylic acid transporters/genetics	protein kinase inhibitors/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33741422/"", ""33741422"")"	https://pubmed.ncbi.nlm.nih.gov/33741422	pmid-ferroptosi-set.txt
33741422	monocarboxylic acid transporters/genetics	retinoblastoma-binding protein 2/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33741422/"", ""33741422"")"	https://pubmed.ncbi.nlm.nih.gov/33741422	pmid-ferroptosi-set.txt
32077821	motor neurons/drug effects	neuroprotective agents/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32077821/"", ""32077821"")"	https://pubmed.ncbi.nlm.nih.gov/32077821	pmid-ferroptosi-set.txt
33634378	mptp poisoning/drug therapy	pc12 cells	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33634378/"", ""33634378"")"	https://pubmed.ncbi.nlm.nih.gov/33634378	pmid-ferroptosi-set.txt
33634378	mptp poisoning/drug therapy	phospholipid hydroperoxide glutathione peroxidase/biosynthesis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33634378/"", ""33634378"")"	https://pubmed.ncbi.nlm.nih.gov/33634378	pmid-ferroptosi-set.txt
33634378	mptp poisoning/drug therapy	thioredoxins/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33634378/"", ""33634378"")"	https://pubmed.ncbi.nlm.nih.gov/33634378	pmid-ferroptosi-set.txt
32308771	mutation	proto-oncogene proteins p21(ras)/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32685019	mutation	rna interference	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32685019/"", ""32685019"")"	https://pubmed.ncbi.nlm.nih.gov/32685019	pmid-ferroptosi-set.txt
32308771	mutation	sesquiterpenes/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32685019	mutation	sulfasalazine/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32685019/"", ""32685019"")"	https://pubmed.ncbi.nlm.nih.gov/32685019	pmid-ferroptosi-set.txt
33675785	myocardial infarction/metabolism	myocardial reperfusion injury/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33675785/"", ""33675785"")"	https://pubmed.ncbi.nlm.nih.gov/33675785	pmid-ferroptosi-set.txt
33675785	myocardial infarction/metabolism	myocytes cardiac/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33675785/"", ""33675785"")"	https://pubmed.ncbi.nlm.nih.gov/33675785	pmid-ferroptosi-set.txt
33675785	myocardial infarction/metabolism	necroptosis/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33675785/"", ""33675785"")"	https://pubmed.ncbi.nlm.nih.gov/33675785	pmid-ferroptosi-set.txt
33675785	myocardial infarction/metabolism	pyridazines/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33675785/"", ""33675785"")"	https://pubmed.ncbi.nlm.nih.gov/33675785	pmid-ferroptosi-set.txt
33675785	myocardial reperfusion injury/metabolism	myocytes cardiac/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33675785/"", ""33675785"")"	https://pubmed.ncbi.nlm.nih.gov/33675785	pmid-ferroptosi-set.txt
33675785	myocardial reperfusion injury/metabolism	necroptosis/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33675785/"", ""33675785"")"	https://pubmed.ncbi.nlm.nih.gov/33675785	pmid-ferroptosi-set.txt
33675785	myocardial reperfusion injury/metabolism	pyridazines/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33675785/"", ""33675785"")"	https://pubmed.ncbi.nlm.nih.gov/33675785	pmid-ferroptosi-set.txt
33675785	myocytes cardiac/drug effects	necroptosis/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33675785/"", ""33675785"")"	https://pubmed.ncbi.nlm.nih.gov/33675785	pmid-ferroptosi-set.txt
33675785	myocytes cardiac/drug effects	pyridazines/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33675785/"", ""33675785"")"	https://pubmed.ncbi.nlm.nih.gov/33675785	pmid-ferroptosi-set.txt
34643088	n-acetylgalactosaminyltransferases/metabolism	ovarian neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34643088/"", ""34643088"")"	https://pubmed.ncbi.nlm.nih.gov/34643088	pmid-ferroptosi-set.txt
34643088	n-acetylgalactosaminyltransferases/metabolism	ovary/pathology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34643088/"", ""34643088"")"	https://pubmed.ncbi.nlm.nih.gov/34643088	pmid-ferroptosi-set.txt
34643088	n-acetylgalactosaminyltransferases/metabolism	sirolimus/analogs & derivatives	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34643088/"", ""34643088"")"	https://pubmed.ncbi.nlm.nih.gov/34643088	pmid-ferroptosi-set.txt
34643088	n-acetylgalactosaminyltransferases/metabolism	tor serine-threonine kinases/antagonists & inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34643088/"", ""34643088"")"	https://pubmed.ncbi.nlm.nih.gov/34643088	pmid-ferroptosi-set.txt
