CommunityID	pathway	ORA.P.Value	ORA.Adj.P.Value	Community.Pathway.Overlap	CommunityMeanQScore	CommunitySize	CommunityGenes
140	Intracellular signaling by second messengers	8.93255383742202e-05	0.000483436794718026	CSNK2A1_MTA2_REST_MTA1_CHD4_GATAD2A_GATAD2B_RBBP4_HDAC1_RBBP7_CHD3_MTA3_MBD3_HDAC2	1.08305338404827e-05	93	C22orf31_FKBP3_BRMS1_CSNK2A1_PRDM4_ANCR_WDR77_CCDC59_MBD2_CDK2AP1_CHD5_WIZ_ARID4B_MXD1_MTA2_MIDEAS_GATAD1_ACSM3_CTBP1_SAP30_SAP30L_COPRS_ING2_REST_PRMT5_PHF23_ZBTB2_ZFPM1_TGIF1_DNMT3B_PHF6_PHF12_ZNF704_MTA1_TTF1_ZNF644_BCL11A_BEND7_ARID4A_TAT_CHD4_CAVIN1_GATAD2A_ZNF219_ZNF521_GATAD2B_DNTTIP1_RBBP4_HDAC1_EHMT2_ING1_TCF19_GATA1_ZNF827_SIN3B_RBBP7_CHD3_MBD3L2_CBX1_SIN3A_PHF20L1_ZNFX1_KDM5A_MTA3_USP17L12_ZNF512B_MECP2_USP17L11_MXD3_USP17L10_MBD3_USP17L13_SKIL_USP17L21_USP17L17_USP17L22_USP17L18_USP17L19_USP17L5_USP17L20_HDAC2_EMSY_SUDS3_ZNF423_SAP30BP_BAHCC1_MBD3L1_USP17L15_SAP18_USP17L4_USP17L8_USP17L3_USP17L1
130	MyD88-independent TLR4 cascade _AND_TRIF(TICAM1)-mediated TLR4 signaling 	9.31001743986553e-05	0.000502972041476423	IRAK2_LY96_CD14_IRAK1_TLR4_TICAM2_SARM1	0.00433812850010379	38	MIF_EHHADH_EIF2AK1_IL1RL1_IRAK2_IL1RN_TLR2_IRAK3_CD36_IL1A_IL1B_PELI2_GZMA_TMED7-TICAM2_LY96_CD14_MAL_NIPSNAP2_TOLLIP_IL1RAP_PELI3_BGN_IL1R2_TLR1_S100A8_IRAK1_TLR4_IL33_HSPD1_ODAM_IL1R1_TLR6_IRAK4_MYD88_SAMD3_TICAM2_SARM1_TRIL
140	MECP2 regulates neuronal receptors and channels	9.49768059729354e-05	0.000512202350087671	HDAC1_SIN3A_MECP2_HDAC2	1.08305338404827e-05	93	C22orf31_FKBP3_BRMS1_CSNK2A1_PRDM4_ANCR_WDR77_CCDC59_MBD2_CDK2AP1_CHD5_WIZ_ARID4B_MXD1_MTA2_MIDEAS_GATAD1_ACSM3_CTBP1_SAP30_SAP30L_COPRS_ING2_REST_PRMT5_PHF23_ZBTB2_ZFPM1_TGIF1_DNMT3B_PHF6_PHF12_ZNF704_MTA1_TTF1_ZNF644_BCL11A_BEND7_ARID4A_TAT_CHD4_CAVIN1_GATAD2A_ZNF219_ZNF521_GATAD2B_DNTTIP1_RBBP4_HDAC1_EHMT2_ING1_TCF19_GATA1_ZNF827_SIN3B_RBBP7_CHD3_MBD3L2_CBX1_SIN3A_PHF20L1_ZNFX1_KDM5A_MTA3_USP17L12_ZNF512B_MECP2_USP17L11_MXD3_USP17L10_MBD3_USP17L13_SKIL_USP17L21_USP17L17_USP17L22_USP17L18_USP17L19_USP17L5_USP17L20_HDAC2_EMSY_SUDS3_ZNF423_SAP30BP_BAHCC1_MBD3L1_USP17L15_SAP18_USP17L4_USP17L8_USP17L3_USP17L1
45	NRAGE signals death through JNK	9.57093754146078e-05	0.000515241107576519	SOS2_KALRN_NGEF_TIAM1_ARHGEF15_VAV3_VAV2_VAV1	0.0045877832331996	212	LCP2_CD22_EPHA8_EFNB1_EFNA2_ST13_IL2RB_SOS2_GAB1_CD79A_EPOR_HGF_BLNK_EFNB3_IL2_IL23A_IFNG_IL12B_IL4_IL5_NCK2_DOK1_KALRN_FLT3_IL9R_SPHK2_EFNB2_GDF15_KIDINS220_PDGFRA_BLK_LRPPRC_PDGFRB_ATF1_IL12RB2_DNAJA3_DOK5_A1BG_GRB14_PIK3CA_CBL_NGEF_TXK_IL21_STAT3_TSPAN3_IGF1R_CBLC_RASA1_IL9_EPHA1_DOK2_NTRK2_MS4A1_EPHA4_MARS2_GRAP_TIAM1_KIT_FCER1G_IFNGR2_SHF_STAT5B_IL15_IL3_CSF2_INPPL1_CLEC4E_STAT6_CRK_CLEC7A_NRTN_IL12A_BCR_INSR_IRS1_GP6_PTPN2_TNS3_LEP_GH1_ANGPT2_STAT2_MET_SH2B1_IL23R_IL3RA_EFNA5_SOCS1_SOCS3_PDGFB_LEPR_EPHB3_GH2_BTLA_PCP2_EPHA3_LCK_IL21R_GRAP2_PTPN11_STAT5A_JAK1_GFRAL_DOK4_SPRY4_SH2B3_CRKL_PDGFA_FYN_GFRA1_RET_TNFRSF14_BMX_EPHB4_EPHA2_FCGR2B_NTRK3_STAT1_GAB2_ARHGEF15_SAMD5_NPHS2_IFNGR1_FCER1A_INSRR_EFNA1_EFNA3_IL6R_EPHA7_VAV3_PTPN1_IL13RA1_VAV2_IRS4_RAPGEF1_FRS3_EPHA10_SRC_FGR_IL2RG_EPHB2_SYK_SHC3_IRS2_PRUNE2_IL2RA_TEK_TEC_JAK2_ANGPT4_CLEC6A_DOK6_ALK_EPHA6_STAT4_GRB2_CD79B_LAT_IL4R_ETV6_CD72_IRF9_IL15RA_INS_PTK2B_EPHB1_GRB10_SIRPA_CSF2RB_BCL6_ARHGAP35_PTPN6_JAK3_SLA_CSF2RA_ITK_SHC1_GRB7_INPP5D_LAX1_CISH_IL5RA_MUC20_EFNA4_IL31RA_SEMA4D_NCK1_PARP14_PDGFC_DAPP1_PIK3R1_ANGPT1_GFRA2_LYN_TYK2_MYO18A_SH2B2_CLEC4C_HCK_FRS2_PTPN21_YES1_MAP4K1_FLT3LG_IL12RB1_VAV1_EPHA5_SOCS2_EPHB6_GHR_BTK
81	Anchoring fibril formation	9.68669919760125e-05	0.000518723593235343	LAMA3_LAMC2_LAMB3	2.07286999851325e-05	75	TNS1_VCL_NID2_CSK_PAG1_LAMB1_LAMA3_SORBS3_ARHGEF6_ACTN4_LAMA5_LAMB2_CHRND_CHRNA1_MCAM_LAMC2_NID1_PXN_PAK1_CAMK4_ITGA1_CHRNE_MICALL2_RAPSN_NUDCD2_CHRM1_PAK2_TLN1_SH2D3C_PMP22_ZYX_PRX_PHACTR1_SNTB2_COL17A1_NTN4_PTK2_DOK7_GIT2_PAK3_LAMC3_DMD_KRT19_ACTA1_UTRN_BCAR3_SORBS1_MEGF9_MUSK_HSPG2_ARHGEF7_CTTN_PAK5_LRP10_AGRN_LAMB4_CHRNG_LAMA1_LAMB3_MYO1B_ACTN1_GIT1_DRP2_SNTB1_CD151_NOLC1_DNASE1_ITGA6_BCAR1_LAMA2_CAPN1_DAG1_ITGA7_PAK4_GALE
81	Highly sodium permeable postsynaptic acetylcholine nicotinic receptors	9.68669919760125e-05	0.000518723593235343	CHRND_CHRNE_CHRNG	2.07286999851325e-05	75	TNS1_VCL_NID2_CSK_PAG1_LAMB1_LAMA3_SORBS3_ARHGEF6_ACTN4_LAMA5_LAMB2_CHRND_CHRNA1_MCAM_LAMC2_NID1_PXN_PAK1_CAMK4_ITGA1_CHRNE_MICALL2_RAPSN_NUDCD2_CHRM1_PAK2_TLN1_SH2D3C_PMP22_ZYX_PRX_PHACTR1_SNTB2_COL17A1_NTN4_PTK2_DOK7_GIT2_PAK3_LAMC3_DMD_KRT19_ACTA1_UTRN_BCAR3_SORBS1_MEGF9_MUSK_HSPG2_ARHGEF7_CTTN_PAK5_LRP10_AGRN_LAMB4_CHRNG_LAMA1_LAMB3_MYO1B_ACTN1_GIT1_DRP2_SNTB1_CD151_NOLC1_DNASE1_ITGA6_BCAR1_LAMA2_CAPN1_DAG1_ITGA7_PAK4_GALE
81	Regulation of cytoskeletal remodeling and cell spreading by IPP complex components	9.68669919760125e-05	0.000518723593235343	ARHGEF6_PXN_ACTN1	2.07286999851325e-05	75	TNS1_VCL_NID2_CSK_PAG1_LAMB1_LAMA3_SORBS3_ARHGEF6_ACTN4_LAMA5_LAMB2_CHRND_CHRNA1_MCAM_LAMC2_NID1_PXN_PAK1_CAMK4_ITGA1_CHRNE_MICALL2_RAPSN_NUDCD2_CHRM1_PAK2_TLN1_SH2D3C_PMP22_ZYX_PRX_PHACTR1_SNTB2_COL17A1_NTN4_PTK2_DOK7_GIT2_PAK3_LAMC3_DMD_KRT19_ACTA1_UTRN_BCAR3_SORBS1_MEGF9_MUSK_HSPG2_ARHGEF7_CTTN_PAK5_LRP10_AGRN_LAMB4_CHRNG_LAMA1_LAMB3_MYO1B_ACTN1_GIT1_DRP2_SNTB1_CD151_NOLC1_DNASE1_ITGA6_BCAR1_LAMA2_CAPN1_DAG1_ITGA7_PAK4_GALE
28	Global Genome Nucleotide Excision Repair (GG-NER)	9.80001949817543e-05	0.000523871217735799	ERCC1_XPC_ERCC4_ERCC5_RAD23B_CETN2_XPA	0.000323935255593246	49	ERCC1_CDK5RAP1_MLH1_MSH2_MSH6_SNAI1_GSE1_RCOR1_WDR76_MSH3_PMS2_ATM_XPC_RCOR2_APLF_SWSAP1_ERCC4_INSM1_PRKDC_PNKP_HMG20B_ERCC5_MLH3_NHEJ1_RAD23B_XRCC6_POLL_CETN2_DNTT_XPA_DCLRE1C_HMGN1_HMG20A_ZNF541_XRCC5_SFMBT1_POLM_ZSWIM7_KDM1A_PHF14_PHF21A_APTX_PMS1_RCOR3_RECQL_XRCC4_TRERF1_IFFO1_LIG4
81	Signaling by Rho GTPases	0.000100640553873861	0.00053704337592584	CSK_ARHGEF6_MCAM_PAK1_PAK2_PTK2_GIT2_PAK3_ARHGEF7_CTTN_PAK5_ACTN1_GIT1_PAK4	2.07286999851325e-05	75	TNS1_VCL_NID2_CSK_PAG1_LAMB1_LAMA3_SORBS3_ARHGEF6_ACTN4_LAMA5_LAMB2_CHRND_CHRNA1_MCAM_LAMC2_NID1_PXN_PAK1_CAMK4_ITGA1_CHRNE_MICALL2_RAPSN_NUDCD2_CHRM1_PAK2_TLN1_SH2D3C_PMP22_ZYX_PRX_PHACTR1_SNTB2_COL17A1_NTN4_PTK2_DOK7_GIT2_PAK3_LAMC3_DMD_KRT19_ACTA1_UTRN_BCAR3_SORBS1_MEGF9_MUSK_HSPG2_ARHGEF7_CTTN_PAK5_LRP10_AGRN_LAMB4_CHRNG_LAMA1_LAMB3_MYO1B_ACTN1_GIT1_DRP2_SNTB1_CD151_NOLC1_DNASE1_ITGA6_BCAR1_LAMA2_CAPN1_DAG1_ITGA7_PAK4_GALE
297	FOXO-mediated transcription of cell death genes	0.000103255230423207	0.000550032669754389	NFYB_NFYA_NFYC	0.00067466051838403	14	NFYB_MUL1_TP53_USP24_USP42_HIC1_ZNF385A_TP53INP1_NFYA_OGA_BANP_HIPK2_NFYC_L3MBTL1
7	Regulation of TP53 Degradation_AND_Regulation of TP53 Expression and Degradation	0.000111526833921912	0.000593058050541125	MDM2_USP2_RPS27A_UBB_MDM4_UBA52_UBC	3.81199428151755e-05	146	USP28_OTUD5_TRIP6_OTUB2_JOSD1_TTLL12_BIRC7_RNF125_STUB1_UBE2D4_ZPR1_USP5_DNPH1_TTC1_TRIM23_ZFAND5_TXNDC17_TRIM21_RNF128_USP30_MDM2_RNF38_USP2_UBE2K_FAF2_N4BP1_UFD1_UBE2R2_LNX1_CBLB_HERC5_UFSP2_KLF1_RAD18_ARRDC3_UBE2B_UBE2Q2_RNF165_RPS27A_UCHL1_USP43_UBE2L6_UBR1_UBE2Q1_UBXN1_RNF25_UBXN7_RNF169_UBB_GPR37_RNF181_HLTF_BOLL_TYMS_UBE2N_USP9X_RNF152_RNF185_RNF144A_UBE2O_TTC9C_RNF40_YOD1_RLIM_NPLOC4_UBA7_MX2_ZNRF1_ISYNA1_UBE2G2_UBA1_UBE2V1_RNF13_RNF41_UBE4B_OLFM3_UBQLN2_WAC_ZFYVE19_UBA5_MYLIP_UBE2D3_WWP2_ZRANB1_UBE2Z_DCLRE1A_MDM4_SHPRH_HDC_USP16_UFC1_UBQLN4_ZRANB2_UBE2U_UBE2A_STAMBPL1_UBR2_UBE2D1_PINK1_RNF5_NFKBIL1_UBQLN1_UCHL3_TDP2_ISG15_UFM1_ARIH1_ATXN3L_SRXN1_UFSP1_RNF20_WDR45B_UBTD2_USP8_UBE2E2_UBE2G1_USP34_UBE2D2_UBAC2_UBE2E3_UBA52_UBE2W_UBE2L3_TRIM32_NBR1_TOM1_DDX41_NEDD4_ERBIN_UBE2V2_UBR5_UBC_OTUB1_MYCBP2_CD63_UBE2J1_POTEB2_UBL7_POLI_OTUD7B_UBBP4_UNK_RAD23A_JOSD2_ATXN3_MARK1
46	Elastic fibre formation	0.000114299592271349	0.000606743654443903	TGFB1_TGFB3_LTBP2_TGFB2_LTBP1	0.0110193568989855	49	DCN_TGFBR3_TGFB1_TGFB3_SMAD7_SMAD2_SMURF2_GPC1_PML_USP15_ZFYVE9_SMAD6_LTBP2_DRAP1_LEMD3_SP3_DAB2_PPM1A_SMAD3_FOXG1_CAV1_SMAD4_SP100_PMEPA1_FMOD_OCLN_TRIM33_TGFBR2_LDLRAD4_DLX1_SMURF1_TGFB2_ATRX_TGIF2_DAXX_TGFBR1_FOXH1_SKI_SMAD9_SMAD1_TFAP2B_NEDD4L_LRRC32_LTBP1_HMGA1_WWP1_HMGA2_SMAD5_RNF111
81	RHOV GTPase cycle	0.000115203812736581	0.000610480030275414	PAK1_PAK2_GIT2_ARHGEF7_GIT1	2.07286999851325e-05	75	TNS1_VCL_NID2_CSK_PAG1_LAMB1_LAMA3_SORBS3_ARHGEF6_ACTN4_LAMA5_LAMB2_CHRND_CHRNA1_MCAM_LAMC2_NID1_PXN_PAK1_CAMK4_ITGA1_CHRNE_MICALL2_RAPSN_NUDCD2_CHRM1_PAK2_TLN1_SH2D3C_PMP22_ZYX_PRX_PHACTR1_SNTB2_COL17A1_NTN4_PTK2_DOK7_GIT2_PAK3_LAMC3_DMD_KRT19_ACTA1_UTRN_BCAR3_SORBS1_MEGF9_MUSK_HSPG2_ARHGEF7_CTTN_PAK5_LRP10_AGRN_LAMB4_CHRNG_LAMA1_LAMB3_MYO1B_ACTN1_GIT1_DRP2_SNTB1_CD151_NOLC1_DNASE1_ITGA6_BCAR1_LAMA2_CAPN1_DAG1_ITGA7_PAK4_GALE
164	Assembly of the pre-replicative complex	0.00012018252569833	0.000635757214935436	E2F3_E2F1_E2F2	0.000110361134180104	24	MYBL2_SPI1_GSC_RBL2_E2F3_RB1_LIN37_ONECUT1_PTGDR_TFE3_LIN9_LIN54_FOXM1_E2F1_DNMT1_E2F2_ETV3_PRB1_TFDP1_E2F4_E2F5_TFDP2_MYBL1_LIN52
47	TRIF-mediated programmed cell death	0.000120703888664634	0.000637408576709081	RIPK3_TICAM1_RIPK1_FADD_CASP8	0.000114875800410217	116	TNFRSF17_TNFRSF1A_USP18_TAB1_RIPK3_RIPK2_TNFRSF10A_NOD1_LTBR_TNFSF10_TNFSF9_TRAF2_TICAM1_NDFIP1_OASL_HTRA2_RIPK1_TRAF5_TNFRSF13B_NLRC5_PRKCQ_BIRC3_IFIH1_USP4_TNFRSF10B_AASDHPPT_OTULIN_BAG4_TNFRSF13C_TNFSF12_TLR3_PRDX3_NOD2_FADD_FAS_MLKL_TNFRSF10D_MADD_CFLAR_CASP2_RNF31_MALT1_FAIM2_TRIM25_TNFRSF12A_RNF135_TBK1_PIDD1_TRADD_TNFSF13_MAP4K4_STK39_RBCK1_TNFRSF10C_CASP8_PELI1_MAP3K5_CLIP3_TIFA_MAP3K3_TAB2_FASLG_MAP3K7_TNFRSF6B_CHUK_BCL10_CD40LG_ZBP1_XIAP_CD40_C9orf78_CAP1_TRAF1_TNFSF15_UGCG_TNFSF13B_TNFRSF1B_TNFRSF25_TAB3_DDX58_SQSTM1_TANK_FAF1_TAX1BP1_TRIM40_CARD11_SHARPIN_MAP3K1_CARD10_RAD54L2_NLRX1_CYLD_DIABLO_TNF_MAVS_LTA_LTB_NSMAF_BIRC8_SPATA2_AZI2_MAP3K6_TNIP3_IKBKB_TRAF6_CRADD_IKBKE_ERC1_TNFSF14_BIRC2_TNFRSF9_RTEL1-TNFRSF6B_TNFAIP3_MAP3K14_NR2C2_IKBKG
87	Transcriptional regulation by RUNX2	0.000121682728734874	0.000641465872759796	CCND1_CCNB1_CDK4_SKP2_CDK1_CDKN1A	0.000135115033435454	54	CDK13_CCND1_CCNI_CCNA1_CCNB1_CDK4_USP37_CDK17_CCND2_CCNT1_MYT1_CCNE1_CDKN2C_CCNT2_CDK6_CDK2_CCN1_SKP2_CDK16_CDKN2B_CCNO_CCNB2_HEXIM2_CDC25A_CKS1B_CCNG2_TRIM49_CDKN3_SPDYA_CCNG1_BCCIP_CCND3_CDK9_CCNY_CKS2_CCNB3_CDK14_CCNK_CDKN2D_CCNJL_CDK1_CCNF_CDKN1A_CNPPD1_SSB_HNRNPLL_CCNP_CDK12_TEN1-CDK3_CDKN1C_CDKN2A_CCNE2_CCNJ_CCNI2
26	COPI-dependent Golgi-to-ER retrograde traffic_AND_Golgi-to-ER retrograde transport_AND_Intra-Golgi and retrograde Golgi-to-ER traffic_AND_Kinesins	0.000124665709047169	0.000655761582132871	KIF1B_KIF5C_KIF1A	2.12997810718413e-05	85	PPP5C_VASH1_PDRG1_TUBB1_TBCB_CDC37_GAPDHS_MKKS_TUBA4A_CCDC117_DCLK1_CCT7_CYP27A1_KIF13A_TUBB2B_PFDN1_EHD2_KIF1B_TUBB4A_PDCL3_TXNDC9_CCT6A_CCT5_HSPB8_VBP1_CCT8_AIFM1_CCT3_TSC1_TCP11L2_CCT2_TUBA1A_TUBA1C_TBCA_TCP1_TUBA3E_TUBB6_TUBB3_EML4_ISG20L2_PSMG2_CCT6B_SPATA8_PSMG1_TUBA8_EML1_TCP11L1_TUBA1B_DCX_TUBB_TUBB4B_STMN4_TBCD_FBXL3_EML6_C17orf102_STIP1_CCT8L2_PFDN2_BAG3_FBXW4_PFDN4_TBCC_PSAT1_FBXO6_TUBAL3_CAMSAP1_BBS10_KIF7_CCT4_PNPLA1_PFDN6_PSMG4_KIF5C_VKORC1L1_STMN1_CAMSAP3_VASH2_BBS12_KIF1A_TBCE_PFDN5_TUBB8_GTF2I_EML2
210	Signaling by NTRK1 (TRKA)	0.000124824981173963	0.000655761582132871	ID2_ASCL1_MEF2D_MEF2A_ID1_ID4_TCF12	0.000130025481724922	50	TLE5_MYF6_MYF5_CDX1_ID2_BCL9_MYOG_SOX4_MYOD1_LMO2_TCF3_LEF1_ASCL1_ZFHX3_MEF2D_FERD3L_RIPPLY1_TAL1_NEUROD1_SOX17_RUNX1_PYGO1_BCL9L_LMO1_MYB_TCF7_MESP2_GATA2_MEF2A_PAX5_HLX_PYGO2_VENTX_TCF4_RIPPLY2_ID1_TLE1_TLE4_ID4_GATA3_ELF2_RUNX3_TCF12_RUNX1T1_CBFB_FLI1_ASCL3_TLE3_TLE2_MDFIC
81	RAC3 GTPase cycle	0.000135301585386653	0.000708357269197822	MCAM_PAK1_PAK2_GIT2_GIT1_PAK4	2.07286999851325e-05	75	TNS1_VCL_NID2_CSK_PAG1_LAMB1_LAMA3_SORBS3_ARHGEF6_ACTN4_LAMA5_LAMB2_CHRND_CHRNA1_MCAM_LAMC2_NID1_PXN_PAK1_CAMK4_ITGA1_CHRNE_MICALL2_RAPSN_NUDCD2_CHRM1_PAK2_TLN1_SH2D3C_PMP22_ZYX_PRX_PHACTR1_SNTB2_COL17A1_NTN4_PTK2_DOK7_GIT2_PAK3_LAMC3_DMD_KRT19_ACTA1_UTRN_BCAR3_SORBS1_MEGF9_MUSK_HSPG2_ARHGEF7_CTTN_PAK5_LRP10_AGRN_LAMB4_CHRNG_LAMA1_LAMB3_MYO1B_ACTN1_GIT1_DRP2_SNTB1_CD151_NOLC1_DNASE1_ITGA6_BCAR1_LAMA2_CAPN1_DAG1_ITGA7_PAK4_GALE
81	Signaling by ROBO receptors	0.000135301585386653	0.000708357269197822	PAK1_PAK2_PAK3_PAK5_DAG1_PAK4	2.07286999851325e-05	75	TNS1_VCL_NID2_CSK_PAG1_LAMB1_LAMA3_SORBS3_ARHGEF6_ACTN4_LAMA5_LAMB2_CHRND_CHRNA1_MCAM_LAMC2_NID1_PXN_PAK1_CAMK4_ITGA1_CHRNE_MICALL2_RAPSN_NUDCD2_CHRM1_PAK2_TLN1_SH2D3C_PMP22_ZYX_PRX_PHACTR1_SNTB2_COL17A1_NTN4_PTK2_DOK7_GIT2_PAK3_LAMC3_DMD_KRT19_ACTA1_UTRN_BCAR3_SORBS1_MEGF9_MUSK_HSPG2_ARHGEF7_CTTN_PAK5_LRP10_AGRN_LAMB4_CHRNG_LAMA1_LAMB3_MYO1B_ACTN1_GIT1_DRP2_SNTB1_CD151_NOLC1_DNASE1_ITGA6_BCAR1_LAMA2_CAPN1_DAG1_ITGA7_PAK4_GALE
140	Loss of MECP2 binding ability to 5mC-DNA	0.000137125687370762	0.000716675762296246	HDAC1_SIN3A_MECP2	1.08305338404827e-05	93	C22orf31_FKBP3_BRMS1_CSNK2A1_PRDM4_ANCR_WDR77_CCDC59_MBD2_CDK2AP1_CHD5_WIZ_ARID4B_MXD1_MTA2_MIDEAS_GATAD1_ACSM3_CTBP1_SAP30_SAP30L_COPRS_ING2_REST_PRMT5_PHF23_ZBTB2_ZFPM1_TGIF1_DNMT3B_PHF6_PHF12_ZNF704_MTA1_TTF1_ZNF644_BCL11A_BEND7_ARID4A_TAT_CHD4_CAVIN1_GATAD2A_ZNF219_ZNF521_GATAD2B_DNTTIP1_RBBP4_HDAC1_EHMT2_ING1_TCF19_GATA1_ZNF827_SIN3B_RBBP7_CHD3_MBD3L2_CBX1_SIN3A_PHF20L1_ZNFX1_KDM5A_MTA3_USP17L12_ZNF512B_MECP2_USP17L11_MXD3_USP17L10_MBD3_USP17L13_SKIL_USP17L21_USP17L17_USP17L22_USP17L18_USP17L19_USP17L5_USP17L20_HDAC2_EMSY_SUDS3_ZNF423_SAP30BP_BAHCC1_MBD3L1_USP17L15_SAP18_USP17L4_USP17L8_USP17L3_USP17L1
141	RHOG GTPase cycle	0.000151643211020235	0.000791193260237424	ARHGDIG_ARHGDIB_ARHGDIA_DIAPH3_MCF2L	4.27715400410929e-05	38	RASL10A_ARHGDIG_RHOV_ARHGDIB_RHPN2_ARHGAP20_ANLN_RHOF_ARHGDIA_RHOB_RTKN_RHOC_PKN3_RHOD_RHOJ_ROCK2_DIAPH2_RHOT2_ARHGEF25_ARHGEF1_RHOBTB1_RAP1GDS1_NET1_RHOT1_RHOU_KIF14_PKN2_RND3_SHROOM2_RHOH_CIT_PRC1_DIAPH1_ROCK1_DIAPH3_RHOA_PRRC1_MCF2L
141	RHOD GTPase cycle	0.000152004481503861	0.000791722487422677	RHOD_DIAPH2_DIAPH1_DIAPH3	4.27715400410929e-05	38	RASL10A_ARHGDIG_RHOV_ARHGDIB_RHPN2_ARHGAP20_ANLN_RHOF_ARHGDIA_RHOB_RTKN_RHOC_PKN3_RHOD_RHOJ_ROCK2_DIAPH2_RHOT2_ARHGEF25_ARHGEF1_RHOBTB1_RAP1GDS1_NET1_RHOT1_RHOU_KIF14_PKN2_RND3_SHROOM2_RHOH_CIT_PRC1_DIAPH1_ROCK1_DIAPH3_RHOA_PRRC1_MCF2L
45	CTLA4 inhibitory signaling	0.000163876632274056	0.000850650934478791	LCK_PTPN11_FYN_SRC_LYN_YES1	0.0045877832331996	212	LCP2_CD22_EPHA8_EFNB1_EFNA2_ST13_IL2RB_SOS2_GAB1_CD79A_EPOR_HGF_BLNK_EFNB3_IL2_IL23A_IFNG_IL12B_IL4_IL5_NCK2_DOK1_KALRN_FLT3_IL9R_SPHK2_EFNB2_GDF15_KIDINS220_PDGFRA_BLK_LRPPRC_PDGFRB_ATF1_IL12RB2_DNAJA3_DOK5_A1BG_GRB14_PIK3CA_CBL_NGEF_TXK_IL21_STAT3_TSPAN3_IGF1R_CBLC_RASA1_IL9_EPHA1_DOK2_NTRK2_MS4A1_EPHA4_MARS2_GRAP_TIAM1_KIT_FCER1G_IFNGR2_SHF_STAT5B_IL15_IL3_CSF2_INPPL1_CLEC4E_STAT6_CRK_CLEC7A_NRTN_IL12A_BCR_INSR_IRS1_GP6_PTPN2_TNS3_LEP_GH1_ANGPT2_STAT2_MET_SH2B1_IL23R_IL3RA_EFNA5_SOCS1_SOCS3_PDGFB_LEPR_EPHB3_GH2_BTLA_PCP2_EPHA3_LCK_IL21R_GRAP2_PTPN11_STAT5A_JAK1_GFRAL_DOK4_SPRY4_SH2B3_CRKL_PDGFA_FYN_GFRA1_RET_TNFRSF14_BMX_EPHB4_EPHA2_FCGR2B_NTRK3_STAT1_GAB2_ARHGEF15_SAMD5_NPHS2_IFNGR1_FCER1A_INSRR_EFNA1_EFNA3_IL6R_EPHA7_VAV3_PTPN1_IL13RA1_VAV2_IRS4_RAPGEF1_FRS3_EPHA10_SRC_FGR_IL2RG_EPHB2_SYK_SHC3_IRS2_PRUNE2_IL2RA_TEK_TEC_JAK2_ANGPT4_CLEC6A_DOK6_ALK_EPHA6_STAT4_GRB2_CD79B_LAT_IL4R_ETV6_CD72_IRF9_IL15RA_INS_PTK2B_EPHB1_GRB10_SIRPA_CSF2RB_BCL6_ARHGAP35_PTPN6_JAK3_SLA_CSF2RA_ITK_SHC1_GRB7_INPP5D_LAX1_CISH_IL5RA_MUC20_EFNA4_IL31RA_SEMA4D_NCK1_PARP14_PDGFC_DAPP1_PIK3R1_ANGPT1_GFRA2_LYN_TYK2_MYO18A_SH2B2_CLEC4C_HCK_FRS2_PTPN21_YES1_MAP4K1_FLT3LG_IL12RB1_VAV1_EPHA5_SOCS2_EPHB6_GHR_BTK
