kw1	kw2	inv_edge_weight	edge_weight	R1C1	iteration	crit_p	pg
carcinoma renal cell/blood	cell polarity	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
carcinoma renal cell/blood	neoplasm metastasis	0.5011717509037003	0.0735294117647058	1	1	0.0016313819052961	0.0009494201098074
carcinoma renal cell/blood	IL4	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
carcinoma renal cell/blood	ARG1	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
carcinoma renal cell/blood	IL13	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
carcinoma renal cell/blood	CD209	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
inflammation mediators/blood	cytokines/blood	0.5011717509037003	0.0441176470588235	1	1	1.1457495978481745e-12	1.889599587912017e-13
inflammation mediators/blood	rna small interfering/genetics	0.5011717509037003	0.0147058823529411	1	1	0.0	0.0
inflammation mediators/blood	LCN2	0.5011717509037003	0.0147058823529411	1	1	0.0	0.0
inflammation mediators/blood	SLC22A17	0.5011717509037003	0.0147058823529411	1	1	0.0	0.0
cytokines/blood	nih 3t3 cells	0.5011717509037003	0.0441176470588235	1	1	1.3639640462674216e-06	5.351565366407129e-07
cytokines/blood	angiogenesis inducing agents/metabolism	0.5011717509037003	0.0441176470588235	1	1	1.3639640462674216e-06	5.351565366407129e-07
cytokines/blood	rna small interfering/genetics	0.5011717509037003	0.0441176470588235	1	1	1.1457495978481745e-12	1.889599587912017e-13
cytokines/blood	anti-inflammatory agents/metabolism	0.5011717509037003	0.0441176470588235	1	1	1.3639640462674216e-06	5.351565366407129e-07
cytokines/blood	cell polarity	0.5011717509037003	0.0441176470588235	1	1	1.3639640462674216e-06	5.351565366407129e-07
cytokines/blood	IL4	0.5011717509037003	0.0441176470588235	1	1	1.3639640462674216e-06	5.351565366407129e-07
cytokines/blood	ARG1	0.5011717509037003	0.0441176470588235	1	1	1.3639640462674216e-06	5.351565366407129e-07
cytokines/blood	IL13	0.5011717509037003	0.0441176470588235	1	1	1.3639640462674216e-06	5.351565366407129e-07
cytokines/blood	CD209	0.5011717509037003	0.0441176470588235	1	1	1.3639640462674216e-06	5.351565366407129e-07
cytokines/blood	LCN2	0.5011717509037003	0.0441176470588235	1	1	1.1457495978481745e-12	1.889599587912017e-13
cytokines/blood	SLC22A17	0.5011717509037003	0.0441176470588235	1	1	1.1457495978481745e-12	1.889599587912017e-13
nih 3t3 cells	angiogenesis inducing agents/metabolism	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
nih 3t3 cells	anti-inflammatory agents/metabolism	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
nih 3t3 cells	cell polarity	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
nih 3t3 cells	neoplasm metastasis	0.5011717509037003	0.0735294117647058	1	1	0.0016313819052961	0.0009494201098074
nih 3t3 cells	IL4	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
nih 3t3 cells	ARG1	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
nih 3t3 cells	IL13	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
nih 3t3 cells	CD209	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
angiogenesis inducing agents/metabolism	anti-inflammatory agents/metabolism	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
angiogenesis inducing agents/metabolism	cell polarity	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
angiogenesis inducing agents/metabolism	neoplasm metastasis	0.5011717509037003	0.0735294117647058	1	1	0.0016313819052961	0.0009494201098074
angiogenesis inducing agents/metabolism	IL4	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
angiogenesis inducing agents/metabolism	ARG1	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
angiogenesis inducing agents/metabolism	IL13	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
angiogenesis inducing agents/metabolism	CD209	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
rna small interfering/genetics	LCN2	0.5011717509037003	0.0147058823529411	1	1	0.0	0.0
rna small interfering/genetics	SLC22A17	0.5011717509037003	0.0147058823529411	1	1	0.0	0.0
anti-inflammatory agents/metabolism	cell polarity	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
anti-inflammatory agents/metabolism	neoplasm metastasis	0.5011717509037003	0.0735294117647058	1	1	0.0016313819052961	0.0009494201098074
anti-inflammatory agents/metabolism	IL4	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
anti-inflammatory agents/metabolism	ARG1	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
anti-inflammatory agents/metabolism	IL13	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
anti-inflammatory agents/metabolism	CD209	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
cell polarity	neoplasm metastasis	0.5011717509037003	0.0735294117647058	1	1	0.0016313819052961	0.0009494201098074
cell polarity	IL4	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
cell polarity	ARG1	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
cell polarity	IL13	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
cell polarity	CD209	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
IL4	neoplasm metastasis	0.5011717509037003	0.0735294117647058	1	1	0.0016313819052961	0.0009494201098074
IL4	ARG1	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
IL4	IL13	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
IL4	CD209	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
ARG1	neoplasm metastasis	0.5011717509037003	0.0735294117647058	1	1	0.0016313819052961	0.0009494201098074
ARG1	IL13	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
ARG1	CD209	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
IL13	neoplasm metastasis	0.5011717509037003	0.0735294117647058	1	1	0.0016313819052961	0.0009494201098074
IL13	CD209	0.5011717509037003	0.0147058823529411	1	1	2.348841441812155e-12	4.499733918805761e-13
CD209	neoplasm metastasis	0.5011717509037003	0.0735294117647058	1	1	0.0016313819052961	0.0009494201098074
LCN2	SLC22A17	0.5011717509037003	0.0147058823529411	1	1	0.0	0.0
IL17A	caco-2 cells	0.5011717509037003	0.0441176470588235	1	1	7.572392113129499e-08	2.2039919000960143e-08
IL17A	colonic neoplasms/microbiology	0.5011717509037003	0.0441176470588235	1	1	7.572392113129499e-08	2.2039919000960143e-08
IL17A	APC	0.5011717509037003	0.0441176470588235	1	1	7.572392113129499e-08	2.2039919000960143e-08
IL17A	IL22	0.5011717509037003	0.0441176470588235	1	1	7.572392113129499e-08	2.2039919000960143e-08
IL17A	ht29 cells	0.5011717509037003	0.0441176470588235	1	1	7.572392113129499e-08	2.2039919000960143e-08
breast neoplasms/metabolism	obesity/chemically induced	0.5011717509037003	0.0441176470588235	1	1	5.556545379351931e-07	2.0452304605456106e-07
breast neoplasms/metabolism	biomarkers/blood	0.5011717509037003	0.0441176470588235	1	1	5.556545379351931e-07	2.0452304605456106e-07
breast neoplasms/metabolism	adiponectin/blood	0.5011717509037003	0.0441176470588235	1	1	5.556545379351931e-07	2.0452304605456106e-07
breast neoplasms/metabolism	transforming growth factor beta1/metabolism	0.5011717509037003	0.1686487349349509	1	1	0.0058550551108157	0.0038200415373481
breast neoplasms/metabolism	hepatocyte growth factor/blood	0.5011717509037003	0.0441176470588235	1	1	5.556545379351931e-07	2.0452304605456106e-07
breast neoplasms/metabolism	HGF	0.5011717509037003	0.0869183494293239	1	1	0.0002507421628277	0.0001253535885882
breast neoplasms/metabolism	EGF	0.5011717509037003	0.0441176470588235	1	1	5.556545379351931e-07	2.0452304605456106e-07
breast neoplasms/metabolism	LEP	0.5011717509037003	0.0869183494293239	1	1	0.0016679378556454	0.0009765128006541
breast neoplasms/metabolism	JUN	0.5011717509037003	0.0441176470588235	1	1	5.556545379351931e-07	2.0452304605456106e-07
breast neoplasms/metabolism	MAPK8	0.5011717509037003	0.0869183494293239	1	1	0.0001865479369313	9.167320132164036e-05
breast neoplasms/metabolism	ADIPOQ	0.5011717509037003	0.0441176470588235	1	1	5.556545379351931e-07	2.0452304605456106e-07
allografts	chemokines/metabolism	0.5011717509037003	0.0294117647058823	1	1	0.0008266139715174	0.0004608831352286
allografts	lymphangiogenesis	0.5011717509037003	0.0294117647058823	1	1	0.0008266139715174	0.0004608831352286
allografts	leptin/physiology	0.5011717509037003	0.0294117647058823	1	1	0.0008266139715174	0.0004608831352286
allografts	rna messenger/genetics	0.5011717509037003	0.0294117647058823	1	1	0.0008266139715174	0.0004608831352286
allografts	neovascularization pathologic	0.5011717509037003	0.0294117647058823	1	1	0.0008266139715174	0.0004608831352286
allografts	obesity/etiology	0.5011717509037003	0.0294117647058823	1	1	0.0008266139715174	0.0004608831352286
allografts	tumor cells cultured	0.5011717509037003	0.0294117647058823	1	1	0.0008266139715174	0.0004608831352286
allografts	receptor melanocortin type 4/physiology	0.5011717509037003	0.0294117647058823	1	1	0.0008266139715174	0.0004608831352286
allografts	apoptosis	0.5011717509037003	0.0294117647058823	1	1	0.0008266139715174	0.0004608831352286
allografts	lymphatic metastasis	0.5011717509037003	0.0294117647058823	1	1	0.0008266139715174	0.0004608831352286
allografts	CCR7	0.5011717509037003	0.0294117647058823	1	1	0.0008266139715174	0.0004608831352286
allografts	CCL21	0.5011717509037003	0.0294117647058823	1	1	0.0008266139715174	0.0004608831352286
allografts	FLT4	0.5011717509037003	0.0294117647058823	1	1	0.0008266139715174	0.0004608831352286
allografts	KDR	0.5011717509037003	0.0294117647058823	1	1	0.0008266139715174	0.0004608831352286
allografts	CCL19	0.5011717509037003	0.0294117647058823	1	1	0.0008266139715174	0.0004608831352286
chemokines/metabolism	lymphangiogenesis	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
chemokines/metabolism	leptin/physiology	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
chemokines/metabolism	rna messenger/genetics	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
chemokines/metabolism	neovascularization pathologic	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
chemokines/metabolism	obesity/etiology	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
chemokines/metabolism	adipocytes/metabolism	0.5011717509037003	0.0588235294117647	1	1	0.0067906021732873	0.0044995911428689
chemokines/metabolism	tumor cells cultured	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
chemokines/metabolism	receptor melanocortin type 4/physiology	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
chemokines/metabolism	apoptosis	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
chemokines/metabolism	lymphatic metastasis	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
chemokines/metabolism	CCR7	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
chemokines/metabolism	CCL21	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
chemokines/metabolism	FLT4	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
chemokines/metabolism	KDR	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
chemokines/metabolism	CCL19	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
chemokines/metabolism	CCL2	0.5839154963972442	0.0632911392405063	1	2	0.005923208589826	0.0037953686521617
lymphangiogenesis	leptin/physiology	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
lymphangiogenesis	rna messenger/genetics	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
lymphangiogenesis	neovascularization pathologic	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
lymphangiogenesis	obesity/etiology	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
lymphangiogenesis	adipocytes/metabolism	0.5011717509037003	0.0588235294117647	1	1	0.0067906021732873	0.0044995911428689
lymphangiogenesis	tumor cells cultured	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
lymphangiogenesis	receptor melanocortin type 4/physiology	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
lymphangiogenesis	apoptosis	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
lymphangiogenesis	lymphatic metastasis	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
lymphangiogenesis	CCR7	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
lymphangiogenesis	CCL21	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
lymphangiogenesis	FLT4	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
lymphangiogenesis	KDR	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
lymphangiogenesis	CCL19	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
lymphangiogenesis	CCL2	0.5839154963972442	0.0632911392405063	1	2	0.005923208589826	0.0037953686521617
leptin/physiology	rna messenger/genetics	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
leptin/physiology	neovascularization pathologic	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
leptin/physiology	obesity/etiology	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
leptin/physiology	adipocytes/metabolism	0.5011717509037003	0.0588235294117647	1	1	0.0067906021732873	0.0044995911428689
leptin/physiology	tumor cells cultured	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
leptin/physiology	receptor melanocortin type 4/physiology	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
leptin/physiology	apoptosis	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
leptin/physiology	lymphatic metastasis	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
leptin/physiology	CCR7	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
leptin/physiology	CCL21	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
leptin/physiology	FLT4	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
leptin/physiology	KDR	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
leptin/physiology	CCL19	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
leptin/physiology	CCL2	0.5839154963972442	0.0632911392405063	1	2	0.005923208589826	0.0037953686521617
rna messenger/genetics	neovascularization pathologic	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
rna messenger/genetics	obesity/etiology	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
rna messenger/genetics	adipocytes/metabolism	0.5011717509037003	0.0588235294117647	1	1	0.0067906021732873	0.0044995911428689
rna messenger/genetics	tumor cells cultured	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
rna messenger/genetics	receptor melanocortin type 4/physiology	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
rna messenger/genetics	apoptosis	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
rna messenger/genetics	lymphatic metastasis	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
rna messenger/genetics	CCR7	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
rna messenger/genetics	CCL21	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
rna messenger/genetics	FLT4	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
rna messenger/genetics	KDR	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
rna messenger/genetics	CCL19	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
rna messenger/genetics	CCL2	0.5839154963972442	0.0632911392405063	1	2	0.005923208589826	0.0037953686521617
neovascularization pathologic	obesity/etiology	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
neovascularization pathologic	adipocytes/metabolism	0.5011717509037003	0.0588235294117647	1	1	0.0067906021732873	0.0044995911428689
neovascularization pathologic	tumor cells cultured	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
neovascularization pathologic	receptor melanocortin type 4/physiology	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
neovascularization pathologic	apoptosis	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
neovascularization pathologic	lymphatic metastasis	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
neovascularization pathologic	CCR7	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
neovascularization pathologic	CCL21	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
neovascularization pathologic	FLT4	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
neovascularization pathologic	KDR	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
neovascularization pathologic	CCL19	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
neovascularization pathologic	CCL2	0.5839154963972442	0.0632911392405063	1	2	0.005923208589826	0.0037953686521617
obesity/etiology	adipocytes/metabolism	0.5011717509037003	0.0588235294117647	1	1	0.0067906021732873	0.0044995911428689
obesity/etiology	tumor cells cultured	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
obesity/etiology	receptor melanocortin type 4/physiology	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
obesity/etiology	apoptosis	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
obesity/etiology	lymphatic metastasis	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
obesity/etiology	CCR7	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
obesity/etiology	CCL21	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
obesity/etiology	FLT4	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
obesity/etiology	KDR	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
obesity/etiology	CCL19	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
obesity/etiology	CCL2	0.5839154963972442	0.0632911392405063	1	2	0.005923208589826	0.0037953686521617
tumor cells cultured	adipocytes/metabolism	0.5011717509037003	0.0588235294117647	1	1	0.0067906021732873	0.0044995911428689
tumor cells cultured	receptor melanocortin type 4/physiology	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
tumor cells cultured	apoptosis	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
tumor cells cultured	lymphatic metastasis	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
tumor cells cultured	CCR7	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
tumor cells cultured	CCL21	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
tumor cells cultured	FLT4	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
tumor cells cultured	KDR	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
tumor cells cultured	CCL19	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
tumor cells cultured	CCL2	0.5839154963972442	0.0632911392405063	1	2	0.005923208589826	0.0037953686521617
receptor melanocortin type 4/physiology	adipocytes/metabolism	0.5011717509037003	0.0588235294117647	1	1	0.0067906021732873	0.0044995911428689
receptor melanocortin type 4/physiology	apoptosis	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
receptor melanocortin type 4/physiology	lymphatic metastasis	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
receptor melanocortin type 4/physiology	CCR7	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
receptor melanocortin type 4/physiology	CCL21	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
receptor melanocortin type 4/physiology	FLT4	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
receptor melanocortin type 4/physiology	KDR	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
receptor melanocortin type 4/physiology	CCL19	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
receptor melanocortin type 4/physiology	CCL2	0.5839154963972442	0.0632911392405063	1	2	0.005923208589826	0.0037953686521617
apoptosis	adipocytes/metabolism	0.5011717509037003	0.0588235294117647	1	1	0.0067906021732873	0.0044995911428689
apoptosis	lymphatic metastasis	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
apoptosis	CCR7	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
apoptosis	CCL21	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
apoptosis	FLT4	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
apoptosis	KDR	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
apoptosis	CCL19	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
apoptosis	CCL2	0.5839154963972442	0.0632911392405063	1	2	0.005923208589826	0.0037953686521617
lymphatic metastasis	adipocytes/metabolism	0.5011717509037003	0.0588235294117647	1	1	0.0067906021732873	0.0044995911428689
lymphatic metastasis	CCR7	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
lymphatic metastasis	CCL21	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
lymphatic metastasis	FLT4	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
lymphatic metastasis	KDR	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
lymphatic metastasis	CCL19	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
lymphatic metastasis	CCL2	0.5839154963972442	0.0632911392405063	1	2	0.005923208589826	0.0037953686521617
CCR7	adipocytes/metabolism	0.5011717509037003	0.0588235294117647	1	1	0.0067906021732873	0.0044995911428689
CCR7	CCL21	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
CCR7	FLT4	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
CCR7	KDR	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
CCR7	CCL19	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
CCR7	CCL2	0.5839154963972442	0.0632911392405063	1	2	0.005923208589826	0.0037953686521617
CCL21	adipocytes/metabolism	0.5011717509037003	0.0588235294117647	1	1	0.0067906021732873	0.0044995911428689
CCL21	FLT4	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
CCL21	KDR	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
CCL21	CCL19	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
CCL21	CCL2	0.5839154963972442	0.0632911392405063	1	2	0.005923208589826	0.0037953686521617
FLT4	adipocytes/metabolism	0.5011717509037003	0.0588235294117647	1	1	0.0067906021732873	0.0044995911428689
FLT4	KDR	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
FLT4	CCL19	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
FLT4	CCL2	0.5839154963972442	0.0632911392405063	1	2	0.005923208589826	0.0037953686521617
KDR	adipocytes/metabolism	0.5011717509037003	0.0588235294117647	1	1	0.0067906021732873	0.0044995911428689
KDR	CCL19	0.5011717509037003	0.0147058823529411	1	1	7.933678569767509e-08	2.5250063928616846e-08
KDR	CCL2	0.5839154963972442	0.0632911392405063	1	2	0.005923208589826	0.0037953686521617
CCL19	adipocytes/metabolism	0.5011717509037003	0.0588235294117647	1	1	0.0067906021732873	0.0044995911428689
CCL19	CCL2	0.5839154963972442	0.0632911392405063	1	2	0.005923208589826	0.0037953686521617
cell movement/drug effects	neoplasm recurrence local	0.5011717509037003	0.0441176470588235	1	1	0.0004059890096335	0.0002169579889628
cell movement/drug effects	hydroxymethylglutaryl-coa reductase inhibitors/pharmacology	0.5011717509037003	0.0441176470588235	1	1	0.0004059890096335	0.0002169579889628
cell movement/drug effects	breast neoplasms/drug therapy	0.5011717509037003	0.0441176470588235	1	1	0.0004059890096335	0.0002169579889628
cell movement/drug effects	inflammation/immunology	0.5011717509037003	0.0441176470588235	1	1	0.0004059890096335	0.0002169579889628
cell movement/drug effects	macrophage colony-stimulating factor/antagonists &amp; inhibitors	0.5011717509037003	0.0441176470588235	1	1	0.0004059890096335	0.0002169579889628
cell movement/drug effects	mesenchymal stem cells/immunology	0.5011717509037003	0.0441176470588235	1	1	0.0004059890096335	0.0002169579889628
cell movement/drug effects	neoplasm invasiveness	0.5011717509037003	0.0441176470588235	1	1	0.0004059890096335	0.0002169579889628
cell movement/drug effects	paracrine communication	0.5011717509037003	0.0869183494293239	1	1	0.0068521189631963	0.004548958005705
